Code,Name,Type_HS2,Group_Section,Mcp,Added_vol,RCA_final,Relatedness_final,mar_ECI,PCI_future,RCA_start,Relatedness_start,Relative_relatedness_start,Effort_Ycp
8438,Industrial Food Preperation Machinery,"Machinery, mechanical appliances, & parts",Machines,1.0,634295559.2767518,1.2000000000000013,0.40299676055620054,0.001993561809502942,0.8731800725622888,0.14258070556373537,0.24238237724160341,-0.9992830760263834,1.4421682461315628
8439,Papermaking Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,257609924.57074842,1.2000000000000013,0.46871042877056235,0.0034044414094749984,1.4911453373500494,0.08275547877452648,0.2335504707151146,-1.5434898098751983,1.581238366061024
8440,Book-binding Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,0.0,1.4352762595625752,0.4699338515039513,-0.0011307153153894244,1.2683316427990152,2.7036831635893654,0.29788512380735305,-0.7382137862048598,-1.6319627822302567
8441,Other Paper Machinery,"Machinery, mechanical appliances, & parts",Machines,1.0,328051439.04711074,1.2000000000000004,0.4358483474816018,0.002622986875027096,1.148868251261868,0.1534623775336807,0.2538869466392752,-0.2903915000720546,1.380764485699967
8442,Print Production Machinery,"Machinery, mechanical appliances, & parts",Machines,1.0,50706591.908583894,1.199999999999999,0.4072737664665512,0.0019039285213279503,0.8339206923416422,0.23512023763330772,0.2628802982076196,0.2637631967291311,1.2115475392015878
8443,Industrial Printers,"Machinery, mechanical appliances, & parts",Machines,0.0,0.0,0.6357248498816295,0.5162017115787684,-0.0047863872851308205,1.5077119948162083,1.0308571132646607,0.3350689172165397,0.45985466430141925,0.0024378942084612998
8444,Artificial Textile Machinery,"Machinery, mechanical appliances, & parts",Machines,1.0,51568150.95678618,1.2000000000000015,0.5181556915760412,0.0044604732356767155,1.9536872772264013,0.06627993756202068,0.24751525790689782,-0.683003888320112,1.5573212223357848
8445,Textile Fiber Machinery,"Machinery, mechanical appliances, & parts",Machines,1.0,149052716.745789,1.2000000000000002,0.47034811724961606,0.0024227111424053017,1.0611474803735221,0.1882766497737765,0.24892184251799251,-0.5963325886647062,1.339815160737881
8446,Looms,"Machinery, mechanical appliances, & parts",Machines,1.0,85196673.46199118,1.2000000000000002,0.459855571413687,0.001870323273133983,0.8192015936326846,0.16613503792616166,0.25085617541067523,-0.4771423569128209,1.370266160923352
8447,Knitting Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,88578296.94333209,1.2000000000000013,0.48706772528928893,0.0016686631703374214,0.7308744686077906,0.32302671131789296,0.2560559910842914,-0.15673875029997802,1.0936064008415696
8448,Knitting Machine Accessories,"Machinery, mechanical appliances, & parts",Machines,1.0,208615185.18969062,1.1999999999999997,0.46570181231500446,0.0031446963749579716,1.3773770122315916,0.12458098308687517,0.25713436076471463,-0.09029148436655668,1.4185232507870893
8449,Felt Machinery,"Machinery, mechanical appliances, & parts",Machines,1.0,70926950.72544284,1.2,0.4543213679026859,0.0022645700177931155,0.9918816677933847,0.01486120474527905,0.24220122349439308,-1.0104454551568842,1.6716361623963523
8450,Household Washing Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,0.0,2.9935820406031834,0.41459904931202957,-0.0005832988769905114,0.6542906183608198,5.801624873593049,0.3158321021220052,-0.15995894641240183,-4.80901569146898
8451,Textile Processing Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,229698766.94861677,1.1999999999999995,0.44348744076870056,0.0026687163376159953,1.168897755875806,0.8139797141563235,0.25308664037415657,-0.3397049815171642,0.37750815483391387
8452,Sewing Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,0.0,1.1883152268714468,0.45043287492127804,-0.0001051276037370953,0.11792240233826859,1.9970995990892721,0.3542073504148917,1.076498392786707,-1.0296007765389392
8453,Leather Machinery,"Machinery, mechanical appliances, & parts",Machines,0.0,0.0,0.2592871755005663,0.40993909630153735,0.0,0.19914150893710772,0.3243477599273759,0.2568482130492396,-0.1079234093840957,1.0887330664959483
8454,Casting Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,73356565.57142773,1.2000000000000002,0.44232612489620793,0.0017018721668717164,0.7454200090898119,0.7125014076434754,0.24836912304429565,-0.6303902022290099,0.5354991692411137
8455,Metal-Rolling Mills,"Machinery, mechanical appliances, & parts",Machines,1.0,136054166.0155962,1.2000000000000002,0.4588031126111593,0.0029493122778660656,1.2917987777053368,0.6956501883321532,0.2534485349301354,-0.3174056678054268,0.5430126848905439
8456,Non-Mechanical Removal Machinery,"Machinery, mechanical appliances, & parts",Machines,1.0,0.0,0.7588817278073723,0.5175394881552268,-0.005479359828712847,1.725998346044547,1.2931573755843189,0.3234507476524073,0.08551517036532147,-0.24341497493844755
8457,Metalworking Transfer Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,352520886.5108631,1.2000000000000004,0.5364188551833697,0.0043873119945052755,1.9216426535933107,0.1264957312881716,0.26147962021761173,0.1774558528017553,1.3992531872486045
8458,Metal Lathes,"Machinery, mechanical appliances, & parts",Machines,1.0,0.0,1.3062580901550258,0.508969191843484,-0.0013753644689405598,1.5427563884530813,2.3570231107924227,0.31946137948351827,-0.04302298301789654,-1.3247030913660378
8459,Drilling Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,111157065.14994352,1.2,0.4569837114973346,0.0025051782499790733,1.0972680734908342,0.2576686711622005,0.2550000706689304,-0.22180273152808902,1.2026602749694622
8460,Metal Finishing Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,0.0,1.1581483490108788,0.48679226826341765,-0.0012689045862834007,1.4233395591017948,2.1249160546323997,0.3046981698239294,-0.5186962293358244,-1.0561729418904449
8461,Metalworking Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,84452483.52006517,1.1999999999999995,0.5005685859944856,0.004170482747472474,1.8266714433929436,0.302244570734919,0.2441222455055621,-0.8920754167948954,1.1691747665207313
8462,Forging Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,363031061.45281196,1.2,0.47134757807599137,0.0032894759618856107,1.4407904713058977,0.26483975826019257,0.25096759181805905,-0.47027707148688636,1.2053622314538335
8463,Other Non-Metal Removal Machinery,"Machinery, mechanical appliances, & parts",Machines,1.0,76189662.22164962,1.2000000000000002,0.4352765681112708,0.0023671429407842426,1.0368086080634984,0.18952501583142795,0.2513366655913654,-0.4475353868780296,1.3288789262872585
8464,Stone Working Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,105281413.31299402,1.2000000000000006,0.4600061342182636,0.0031700067888840505,1.3884629735312142,0.26554260662760254,0.2580628847201859,-0.033077451632868786,1.1789488670556771
8465,Woodworking machines,"Machinery, mechanical appliances, & parts",Machines,1.0,389249854.8669867,1.1999999999999997,0.4388837629548154,0.002611646052015346,1.1439009707827217,0.06522685571309217,0.24019288320855978,-1.1341958938795236,1.5872124783785315
8466,Metalworking Machine Parts,"Machinery, mechanical appliances, & parts",Machines,1.0,599618702.9514909,1.1999999999999995,0.47589821837605883,0.003785775414836707,1.6581696316984778,0.4256836019369316,0.25561713446517,-0.18378033261334323,0.9347282736548395
8467,Motor-working Tools,"Machinery, mechanical appliances, & parts",Machines,1.0,271112120.73237914,1.2000000000000004,0.4846623921885418,0.0027597947840416154,1.2087901154102276,0.5087081571189009,0.2592216041168378,0.03832082419896299,0.7968001560563724
8468,Soldering and Welding Machinery,"Machinery, mechanical appliances, & parts",Machines,1.0,30837028.47100094,1.1999999999999995,0.4531395984966372,0.0017909374040347217,0.7844305829672081,0.5122727598107957,0.26554842294326353,0.42816840680819096,0.7704487733123078
8470,Calculators,"Machinery, mechanical appliances, & parts",Machines,1.0,0.0,0.9900286039339592,0.40671122932087883,-0.0003443332025721147,0.10846495881021612,1.5917660319399,0.36514419948314597,1.4288856189212833,-0.6371183985996964
8471,Computers,"Machinery, mechanical appliances, & parts",Machines,1.0,11381804467.807137,1.1999999999999995,0.44047470103417324,0.0024687433572458998,1.0813095904737042,0.31577416190358537,0.2769635988142254,1.1315517089767722,1.032903538397552
