Code,Name,Type_HS2,Group_Section,Mcp,Added_vol,RCA_final,Relatedness_final,mar_ECI,PCI_future,RCA_start,Relatedness_start,Relative_relatedness_start,Effort_Ycp
1001,Wheat,Cereals,Vegetable Products,0.0,0.0,0.04064259586205968,0.2590770603789736,-0.0,-0.12398048436261216,4.937319399668258e-05,0.24026715760118128,-1.1296192348653094,1.706833025422514
1002,Rye,Cereals,Vegetable Products,0.0,0.0,0.029089140631139127,0.2575270729462259,0.0,0.5738275357240912,0.0013205251594536592,0.22743803687637187,-1.9201273620585757,1.7552288331277306
1003,Barley,Cereals,Vegetable Products,0.0,0.0,0.03244320942452354,0.2424691144448279,-0.0,-0.15589126349753082,0.000664476502852374,0.23142145911532477,-1.6746758052854636,1.740598017387612
1004,Oats,Cereals,Vegetable Products,0.0,0.0,0.03691586737127136,0.23776721126122644,0.0,0.0285226354575395,0.018904203748701453,0.22048851282214724,-2.348344958792688,1.7499121626512006
1005,Corn,Cereals,Vegetable Products,0.0,0.0,0.1817743565706231,0.259629098822979,-0.0,-1.1314089786506385,0.14171141516345784,0.26011786726385294,0.09354700197193735,1.3780666881104127
1006,Rice,Cereals,Vegetable Products,1.0,0.0,7.93735561389958,0.3234194074303047,0.0002527316352045971,-1.8708459296020301,10.668692313759864,0.3412753540806097,0.6598271661673623,-9.762763184544102
1007,Sorghum,Cereals,Vegetable Products,0.0,0.0,0.029656563159902248,0.2098422009318334,-0.0,-2.035602115912217,0.013933308561960034,0.21729257485555248,-2.545273103035107,1.7721419110271102
1008,Buckwheat,Cereals,Vegetable Products,0.0,0.0,0.38909869406040015,0.25464077398957924,-0.0,-1.558906474359531,0.38662461135617415,0.26156413867365447,0.1826637332039099,0.9746553246946552
101,Horses,Live animals,Animal Products,0.0,0.0,0.05055374541361508,0.244309251654501,-0.0,-0.12644259003203387,0.016026943081802296,0.2366546521085389,-1.352215546235397,1.691147428538816
102,Bovine,Live animals,Animal Products,1.0,0.0,1.1765500786779994,0.2934748733986901,0.00014326312733373966,-1.0605053000880078,1.445977819006216,0.2936538206135572,-0.8745471292080187,-0.33615857180746267
