Code,Name,Type_HS2,Group_Section,Mcp,Added_vol,RCA_final,Relatedness_final,mar_ECI,PCI_future,RCA_start,Relatedness_start,Relative_relatedness_start,Effort_Ycp
6904,Ceramic Bricks,Ceramic products,Stone And Glass,0.0,0.0,0.6726010884289899,0.2202389361808755,-0.0,-0.5040157758637839,0.7476545777207382,0.20004196437387722,1.1936814885011868,0.4333238563498103
6905,Roofing Tiles,Ceramic products,Stone And Glass,0.0,0.0,0.27429395033646464,0.25048490356638226,0.0,0.7443276352612782,0.2594062650202277,0.19420480194340228,0.8737126198606432,1.1841366762307297
6906,Ceramic Pipes,Ceramic products,Stone And Glass,0.0,0.0,0.07359387134907662,0.2581124858558034,0.0,0.9083926607626137,0.031738260202085464,0.18057021672733278,0.1263215958945904,1.6218267304561973
6907,Unglazed Ceramics,Ceramic products,Stone And Glass,0.0,0.0,0.4793148228106015,0.1971164001334364,-0.0,-1.1594792406332035,0.5054735702343084,0.19933187141259964,1.1547571576887727,0.7854716884998449
6908,Glazed Ceramics,Ceramic products,Stone And Glass,1.0,0.0,12.707355332052186,0.21838973641361342,0.0010971152594874513,-1.1100811670995754,19.194182166576248,0.2273041979530617,0.23872361376369014,-18.26054567161325
6909,Laboratory Ceramic Ware,Ceramic products,Stone And Glass,1.0,0.0,1.3900373246415998,0.31576984964545846,-0.0006937683951453719,0.7019674761789079,1.8030758636588744,0.21953183920822172,-0.5212610011275202,-0.6929735372034815
6910,Bathroom Ceramics,Ceramic products,Stone And Glass,1.0,0.0,1.6430319524404395,0.24843743305004157,0.000694787536479813,-0.7029986619109378,1.9313129950600778,0.24556017828867213,2.0238013025710226,-0.9712277829795595
6911,Porcelain Tableware,Ceramic products,Stone And Glass,0.0,0.0,0.06362031277791588,0.20168493069744708,-0.0,-0.5704166925482692,0.03281443405990377,0.16880601981556426,-0.5185425519096502,1.6612589388084351
6912,Ceramic Tableware,Ceramic products,Stone And Glass,0.0,0.0,0.46002592112909024,0.2352948456703588,0.0,0.4439080584633596,0.49552582162453995,0.190396036841951,0.6649320222767253,0.827506212496574
6913,Ornamental Ceramics,Ceramic products,Stone And Glass,0.0,0.0,0.5078528192540538,0.1937738136652873,-0.0,-0.35197321343619875,0.5931194177608303,0.1679288375941792,-0.5666260182019077,0.751212973903318
6914,Other Ceramic Articles,Ceramic products,Stone And Glass,0.0,0.0,0.32297682406126094,0.22725921358393078,0.0,0.38315886275209793,0.33618001503050804,0.18225728985288,0.21879989947527195,1.0990343310626711
