Country,Year,GDP_pc
UKR,1990,3102.310546875
URY,1990,8320.3559048693
USA,1990,39009.3725082423
UZB,1990,1569.01079980159
VEN,1990,3762.27506756855
VNM,1990,687.860316254161
YEM,1990,1722.22439411789
ZAF,1990,4544.23023212165
ZMB,1990,878.589205998477
ZWE,1990,1653.56521361694
AGO,1991,2612.33170523819
ALB,1991,1218.96427317362
ARE,1991,63430.9154589366
ARG,1991,8729.82318518892
ARM,1991,1426.82791357144
AUS,1991,36366.6962397612
AUT,1991,31919.5573520278
AZE,1991,2808.72744444906
BEL,1991,30040.5508404095
BEN,1991,757.403145107877
BFA,1991,353.206720757378
BGD,1991,480.673358976087
BGR,1991,4092.07948943814
BIH,1991,715.900064392785
BLR,1991,2852.83085924888
BOL,1991,1731.3951418014
BRA,1991,6107.64813406258
BWA,1991,4224.09857544948
CAN,1991,30654.3331550624
CHE,1991,68559.9382296082
CHL,1991,5606.86557277047
CHN,1991,989.548540519036
CIV,1991,1794.12062566918
CMR,1991,1271.04658608388
COD,1991,736.691215470812
COG,1991,2352.52754080776
COL,1991,3713.17727535576
CRI,1991,6018.68283701715
CUB,1991,4395.45493473446
CZE,1991,10543.6195982395
DEU,1991,31056.5938822126
DNK,1991,39776.5961774467
DOM,1991,2741.93908143923
DZA,1991,3478.50976269176
ECU,1991,4000.56819787678
EGY,1991,1940.10019358455
ESP,1991,19612.9766041957
ETH,1991,237.502454667904
FIN,1991,29290.9773950558
FRA,1991,28197.2359540607
GAB,1991,8627.38985737905
GBR,1991,29590.9054053428
GEO,1991,2768.81016089293
GHA,1991,878.63570406594
GIN,1991,540.622747465388
GRC,1991,15727.4735434744
GTM,1991,2765.88213482886
HKG,1991,22388.6218309583
HND,1991,561.125591834347
HRV,1991,7842.55247755837
HUN,1991,7618.64029551674
IDN,1991,1544.99580894527
IND,1991,531.898397841583
IRL,1991,23772.5663058612
IRN,1991,3534.65396417255
IRQ,1991,1254.6305738573
ISR,1991,22716.5668753642
ITA,1991,28030.7653841073
JAM,1991,4960.83040580996
JOR,1991,3010.13731183677
JPN,1991,29308.2740881269
KAZ,1991,4910.15324119135
KEN,1991,1305.46415701447
KGZ,1991,1089.90005451003
KHM,1991,850.610221173097
KOR,1991,10618.8431439122
KWT,1991,14812.9200924661
LAO,1991,643.410259077746
LBN,1991,4031.19474543924
LBR,1991,735.180658658157
LBY,1991,12541.6926152482
LKA,1991,1441.62996809528
LTU,1991,7847.01734327521
MAR,1991,1786.76281738281
MDA,1991,3137.8350172715
MDG,1991,489.716098120013
MEX,1991,8197.01179494896
MKD,1991,3328.63950847977
MLI,1991,651.363081549537
MMR,1991,166.71043994981
MNG,1991,1613.69985423318
MOZ,1991,227.4627362365
MRT,1991,1421.32599916128
MWI,1991,372.997561772469
MYS,1991,4456.93133148159
NAM,1991,2989.40001637296
NER,1991,449.719266854731
NGA,1991,1541.59066261036
NIC,1991,1229.80604541878
NLD,1991,31820.8313025199
NOR,1991,51233.0361206278
NZL,1991,24873.0116450683
OMN,1991,16805.7218402658
PAK,1991,966.522495703734
PAN,1991,5172.60690082671
PER,1991,2709.27754515647
PHL,1991,1656.38349704781
PNG,1991,2008.35151943089
POL,1991,4735.9276980893
PRT,1991,15265.8793018366
PRY,1991,4091.49044786505
QAT,1991,38185.1053391115
ROU,1991,4409.1517208357
RUS,1991,7432.021484375
SAU,1991,26742.682261559
SDN,1991,805.367309570313
SEN,1991,988.63221583773
SGP,1991,24132.7153290621
SLV,1991,2341.93382299132
SVK,1991,7338.79874023232
SVN,1991,12395.9177738027
SWE,1991,34268.9743998346
TCD,1991,630.620682685597
TGO,1991,678.86984140241
THA,1991,2810.56702001316
TKM,1991,3252.31233981197
TUN,1991,2151.20851677353
TUR,1991,5134.41760859332
TZA,1991,538.966979980469
UGA,1991,377.780503685951
UKR,1991,2826.06469726563
URY,1991,8565.26927800028
USA,1991,38449.8815276871
UZB,1991,1524.20427668953
VEN,1991,4031.17843688925
VNM,1991,713.747210806804
YEM,1991,1761.81146099568
ZAF,1991,4396.36069450543
ZMB,1991,856.761723583768
ZWE,1991,1700.16751573044
AGO,1992,2380.58274213388
ALB,1992,1138.23773998809
ARE,1992,62201.6243358255
ARG,1992,9293.18692251748
ARM,1992,840.205259177402
AUS,1992,36117.5446503441
AUT,1992,32231.1216141522
AZE,1992,2141.34003837017
BEL,1992,30376.8745342462
BEN,1992,756.080888165851
BFA,1992,345.401816823349
BGD,1992,497.371173735323
BGR,1992,3835.45438611097
BIH,1992,705.206671025908
BLR,1992,2573.29955103215
BOL,1992,1724.36334508877
BRA,1992,5973.98216883419
BWA,1992,4226.73999498293
CAN,1992,30563.3788132238
CHE,1992,67778.5475359796
CHL,1992,6151.76546454326
CHN,1992,1117.27329480169
CIV,1992,1719.71261335163
CMR,1992,1196.85081918895
COD,1992,637.436883335816
COG,1992,2346.67913794406
COL,1992,3787.5942918216
CRI,1992,6408.20531541453
CUB,1992,3861.87437370304
CZE,1992,10479.4918667877
DEU,1992,31441.9743477578
DNK,1992,40447.2328284958
DOM,1992,2989.60630229953
DZA,1992,3455.92936294162
ECU,1992,4000.03146191686
EGY,1992,1979.02010131221
ESP,1992,19698.51176766
ETH,1992,207.967880879774
FIN,1992,28162.3512348846
FRA,1992,28482.5194675509
GAB,1992,8138.86821905371
GBR,1992,29893.0776793743
GEO,1992,1513.85017404463
GHA,1992,890.313174799419
GIN,1992,540.768238017649
GRC,1992,15717.04638162
GTM,1992,2823.67212991373
HKG,1992,23585.6725886113
HND,1992,594.689001241267
HRV,1992,7095.22695946955
HUN,1992,7388.08229422743
IDN,1992,1617.10954872218
IND,1992,549.235069966802
IRL,1992,24400.3064402451
IRN,1992,3579.73221786246
IRQ,1992,1615.03903542829
ISR,1992,23647.7824286474
ITA,1992,28245.4271054692
JAM,1992,5008.12883358686
JOR,1992,3264.84472634328
JPN,1992,29462.6539671073
KAZ,1992,4635.42154654073
KEN,1992,1255.93870622359
KGZ,1992,928.31552055094
KHM,1992,862.478030887335
KOR,1992,11176.560685871
KWT,1992,22382.8420685118
LAO,1992,660.633861954064
LBN,1992,4595.5808332577
LBR,1992,450.538677691808
LBY,1992,11949.2275026865
LKA,1992,1481.33110127451
LTU,1992,6185.53523621407
MAR,1992,1720.42248535156
MDA,1992,2225.17356234959
MDG,1992,480.810932444988
MEX,1992,8330.26426802488
MKD,1992,3146.02235459166
MLI,1992,606.068363323528
MMR,1992,180.333227419724
MNG,1992,1462.6746723198
MOZ,1992,206.194607588583
MRT,1992,1393.6010549879
MWI,1992,335.726543539643
MYS,1992,4726.13789172987
NAM,1992,3104.24536078011
NER,1992,444.632775312455
NGA,1992,1571.1902261783
NIC,1992,1206.96231902297
NLD,1992,32119.9518808361
NOR,1992,52758.9452546391
NZL,1992,24884.4957445909
OMN,1992,17404.1314569504
PAK,1992,1011.6250844611
PAN,1992,5480.88063504292
PER,1992,2640.31373880219
PHL,1992,1624.34939806129
PNG,1992,2206.99633305172
POL,1992,4840.16858549117
PRT,1992,15444.2006161246
PRY,1992,4054.04426060898
QAT,1992,41171.6739154722
ROU,1992,4059.09860455382
RUS,1992,6345.912109375
SAU,1992,26709.0328186878
SDN,1992,842.008605957031
SEN,1992,974.054860027128
SGP,1992,24973.4311358112
SLV,1992,2465.75989060719
SVK,1992,6843.30017436782
SVN,1992,11735.8460839822
SWE,1992,33673.8489875564
TCD,1992,652.785002163699
TGO,1992,633.669030222095
THA,1992,2989.85385369019
TKM,1992,2703.31865628693
TUN,1992,2270.86449442765
TUR,1992,5301.80855995835
TZA,1992,528.781555175781
UGA,1992,377.609612721367
UKR,1992,2538.85278320313
URY,1992,9193.55122074713
USA,1992,39256.0481325055
UZB,1992,1320.59769274614
VEN,1992,4177.53877353082
VNM,1992,759.910853953724
YEM,1992,1835.28111559428
ZAF,1992,4225.814328485
ZMB,1992,821.850104215064
ZWE,1992,1503.8338876162
AGO,1993,1752.72318662558
ALB,1993,1254.67888414888
ARE,1993,59942.8588607022
ARG,1993,9920.67358582437
ARM,1993,792.567859246381
AUS,1993,37246.0044332363
AUT,1993,32134.8299135937
AZE,1993,1621.91809395607
BEL,1993,29967.3944241601
BEN,1993,765.479914438342
BFA,1993,348.581211032689
BGD,1993,511.193509421294
BGR,1993,3808.94320479934
BIH,1993,748.150021097699
BLR,1993,2372.48516910385
BOL,1993,1762.66830888368
BRA,1993,6167.46021218994
BWA,1993,4186.14547358363
CAN,1993,31032.7546058282
CHE,1993,67079.4643937643
CHL,1993,6461.73217350303
CHN,1993,1258.34946089635
CIV,1993,1649.47036183619
CMR,1993,1070.98275377636
COD,1993,532.214450612231
COG,1993,2255.94360801961
COL,1993,3912.6590835796
CRI,1993,6693.49083166149
CUB,1993,3270.55047645542
CZE,1993,10475.0849147458
DEU,1993,30932.0193060317
DNK,1993,40280.8935863909
DOM,1993,3147.67060324766
DZA,1993,3302.91950568634
ECU,1993,3996.99377481811
EGY,1993,1989.9792002068
ESP,1993,19394.4931411816
ETH,1993,227.173295614208
FIN,1993,27807.8614663327
FRA,1993,28257.0962487817
GAB,1993,8237.7433874389
GBR,1993,30862.4118121654
GEO,1993,1062.09528080207
GHA,1993,910.722897752222
GIN,1993,551.006742654772
GRC,1993,15374.8626265369
GTM,1993,2857.29628943939
HKG,1993,24621.6526581433
HND,1993,656.86982773363
HRV,1993,6490.8345795673
HUN,1993,7353.90020686221
IDN,1993,1693.1074260189
IND,1993,563.372872328964
IRL,1993,24932.3770542724
IRN,1993,3514.51966574661
IRQ,1993,2005.56353163967
ISR,1993,23975.4686313192
ITA,1993,27987.4328969281
JAM,1993,5423.3508419918
JOR,1993,3238.47541692105
JPN,1993,29232.4397928009
KAZ,1993,4223.1282023154
KEN,1993,1223.50616725762
KGZ,1993,784.564919201316
KHM,1993,845.382004291868
KOR,1993,11837.4692053797
KWT,1993,29323.8532618275
LAO,1993,680.964153708638
LBN,1993,4992.69878232449
LBR,1993,290.388920233659
LBY,1993,11274.3452230872
LKA,1993,1556.88467456091
LTU,1993,5206.44266110742
MAR,1993,1680.71044921875
MDA,1993,2202.16445303219
MDG,1993,476.159733326381
MEX,1993,8411.79621338297
MKD,1993,2948.27151752275
MLI,1993,619.374429340424
MMR,1993,188.680525347254
MNG,1993,1418.0656069858
MOZ,1993,221.624579964898
MRT,1993,1416.96725698321
MWI,1993,362.930995399017
MYS,1993,5062.5911043705
NAM,1993,2959.27503800966
NER,1993,432.184449587188
NGA,1993,1498.95895037787
NIC,1993,1176.11536055025
NLD,1993,32297.9766237802
NOR,1993,53938.0213035278
NZL,1993,26174.8337705197
OMN,1993,17694.1605143981
PAK,1993,1001.25854820003
PAN,1993,5661.07624865119
PER,1993,2723.2842310292
PHL,1993,1620.35505833942
PNG,1993,2515.6383945071
POL,1993,5008.34908886395
PRT,1993,15110.1392558339
PRY,1993,4147.78440621619
QAT,1993,39377.8267305005
ROU,1993,4126.76859277572
RUS,1993,5798.91455078125
SAU,1993,25649.064468644
SDN,1993,862.978149414063
SEN,1993,960.506561720788
SGP,1993,27139.9524278985
SLV,1993,2574.95134564317
SVK,1993,6946.84564117976
SVN,1993,12098.3414794506
SWE,1993,32787.2810455518
TCD,1993,537.410535921164
TGO,1993,541.357064850428
THA,1993,3186.99707103229
TKM,1993,2684.18035580245
TUN,1993,2274.64182637585
TUR,1993,5609.85056721492
TZA,1993,518.66259765625
UGA,1993,395.163949168597
UKR,1993,2177.23486328125
URY,1993,9388.10939080161
USA,1993,39807.8795034206
UZB,1993,1260.7164965865
VEN,1993,4095.70804964337
VNM,1993,805.606443630458
YEM,1993,1838.28268593285
ZAF,1993,4193.59826135345
ZMB,1993,857.039669609389
ZWE,1993,1497.59397309998
AGO,1994,1719.54294465223
ALB,1994,1367.22058963712
ARE,1994,61156.65096174
ARG,1994,10359.8927204871
ARM,1994,857.394474812969
AUS,1994,38356.7691976693
AUT,1994,32780.3419423369
AZE,1994,1284.95555073458
BEL,1994,30839.2414336465
BEN,1994,752.277508740764
BFA,1994,344.371184069503
BGD,1994,521.323144726555
BGR,1994,3891.38240422337
BIH,1994,871.398491492583
BLR,1994,2097.38187007503
BOL,1994,1809.57065085888
BRA,1994,6427.1682800904
BWA,1994,4219.4408088678
CAN,1994,32074.1562636226
CHE,1994,67391.8444211439
CHL,1994,6688.29717704707
CHN,1994,1406.85845705008
CIV,1994,1598.69239055813
CMR,1994,1060.87326552909
COD,1994,487.814601480181
COG,1994,2069.79640456567
COL,1994,4059.32146113882
CRI,1994,6826.32273425801
CUB,1994,3280.38453264476
CZE,1994,10775.9443891717
DEU,1994,31625.3939679554
DNK,1994,42270.6520867615
DOM,1994,3167.94494108567
DZA,1994,3201.56914402566
ECU,1994,4087.34069011974
EGY,1994,2024.95373805139
ESP,1994,19762.3886289154
ETH,1994,226.399912642527
FIN,1994,28785.9195720485
FRA,1994,28822.5006495069
GAB,1994,8322.61010843084
GBR,1994,32308.7952722115
GEO,1994,966.419596225484
GHA,1994,918.428722656692
GIN,1994,555.962782286148
GRC,1994,15604.0339944242
GTM,1994,2894.43116818061
HKG,1994,25526.4430507368
HND,1994,823.791676020234
HRV,1994,6795.71249379572
HUN,1994,7581.00102233039
IDN,1994,1790.32729962455
IND,1994,588.727892188017
IRL,1994,26263.7091752353
IRN,1994,3448.25956881527
IRQ,1994,1985.79691950751
ISR,1994,25097.9901268886
ITA,1994,28583.6255328648
JAM,1994,5442.16740407801
JOR,1994,3240.44545104214
JPN,1994,29466.7552451648
KAZ,1994,3740.97810892024
KEN,1994,1219.7841113305
KGZ,1994,627.220989930123
KHM,1994,513.967147967874
KOR,1994,12817.2447824958
KWT,1994,31946.4902579278
LAO,1994,717.509245108717
LBN,1994,5301.41584672248
LBR,1994,227.742776021788
LBY,1994,11280.3829303475
LKA,1994,1620.2912104558
LTU,1994,4730.69631958508
MAR,1994,1830.88061523438
MDA,1994,1526.42524496526
MDG,1994,461.397665709464
MEX,1994,8623.48043007968
MKD,1994,2917.05894611342
MLI,1994,640.081008924462
MMR,1994,200.124788544139
MNG,1994,1432.28072706305
MOZ,1994,220.478583291331
MRT,1994,1327.72304115123
MWI,1994,329.584099900642
MYS,1994,5390.10167606966
NAM,1994,2918.37740296161
NER,1994,426.267506763664
NGA,1994,1433.3886109229
NIC,1994,1189.83516111818
NLD,1994,33054.4495589641
NOR,1994,56343.0105353048
NZL,1994,27151.4717124485
OMN,1994,17848.8187662711
PAK,1994,1009.06429520182
PAN,1994,5703.67337622246
PER,1994,2998.57693125514
PHL,1994,1654.74613902838
PNG,1994,2570.33691061958
POL,1994,5262.31523522496
PRT,1994,15214.9307536408
PRY,1994,4262.14495791768
QAT,1994,38743.9675482679
ROU,1994,4295.27065788629
RUS,1994,5071.74267578125
SAU,1994,24808.6528928409
SDN,1994,850.299438476563
SEN,1994,934.692068072302
SGP,1994,29220.2727915476
SLV,1994,2670.21278543567
SVK,1994,7348.918397432
SVN,1994,12757.6301865941
SWE,1994,33862.4221711967
TCD,1994,578.423503776262
TGO,1994,620.182624671753
THA,1994,3391.48986604062
TKM,1994,2174.38821394629
TUN,1994,2305.16127524434
TUR,1994,5255.80339746778
TZA,1994,506.972503662109
UGA,1994,406.592301920177
UKR,1994,1687.48449707031
URY,1994,10019.3479243955
USA,1994,40907.0184352707
UZB,1994,1169.86899033178
VEN,1994,3912.83890414693
VNM,1994,861.122422555836
YEM,1994,1890.75509687978
ZAF,1994,4258.26184733408
ZMB,1994,764.639411345433
ZWE,1994,1633.9654774338
AGO,1995,1912.51777523397
ALB,1995,1558.96638565461
ARE,1995,62393.331494803
ARG,1995,9934.10776139515
ARM,1995,932.357829471807
AUS,1995,39407.5647528439
AUT,1995,33603.4278263558
AZE,1995,1120.30867792344
BEL,1995,31508.622663522
BEN,1995,781.0647884601
BFA,1995,354.841188502861
BGD,1995,537.931946643983
BGR,1995,4021.99523881227
BIH,1995,1013.22444955595
BLR,1995,1885.36062660186
BOL,1995,1858.78185183799
BRA,1995,6596.33496795058
BWA,1995,4399.1388580936
CAN,1995,32595.4515150443
CHE,1995,67264.9113311617
CHL,1995,7201.13100361441
CHN,1995,1545.19429404212
CIV,1995,1647.08777075504
CMR,1995,1062.01607349987
COD,1995,471.254216678637
COG,1995,2092.54337905245
COL,1995,4189.72770913999
CRI,1995,6940.83702069434
CUB,1995,3348.88763214863
CZE,1995,11453.3800188807
DEU,1995,32007.145402934
DNK,1995,43328.5293418439
DOM,1995,3286.36149249382
DZA,1995,3255.18726869561
ECU,1995,4100.68735341031
EGY,1995,2074.8399114013
ESP,1995,20217.9031940372
ETH,1995,232.230450633845
FIN,1995,29890.5243289925
FRA,1995,29379.6158424052
GAB,1995,8514.94009899596
GBR,1995,33362.0161272507
GEO,1995,1029.48054628347
GHA,1995,933.895311664356
GIN,1995,565.553359749505
GRC,1995,15857.4161930856
GTM,1995,2958.34840487622
HKG,1995,25620.0249332016
HND,1995,998.356565121201
HRV,1995,7304.70928464758
HUN,1995,7704.6409020455
IDN,1995,1905.54236111238
IND,1995,620.699954330379
IRL,1995,28646.8176219898
IRN,1995,3492.17204969482
IRQ,1995,1961.09255088401
ISR,1995,26050.7265906943
ITA,1995,29408.3209572297
JAM,1995,5514.51252836665
JOR,1995,3303.28717864788
JPN,1995,30171.1637924153
KAZ,1995,3498.51454364229
KEN,1995,1237.88250467675
KGZ,1995,587.298180667228
KHM,1995,520.926883186145
KOR,1995,13924.3044000347
KWT,1995,33156.8473491495
LAO,1995,749.234741728538
LBN,1995,5542.2265103529
LBR,1995,216.093554614513
LBY,1995,10839.2802241884
LKA,1995,1681.35053208093
LTU,1995,4924.09667530707
MAR,1995,1705.4482421875
MDA,1995,1511.95831765054
MDG,1995,454.537946632781
MEX,1995,7970.64038496182
MKD,1995,2876.0722287817
MLI,1995,630.924447487992
MMR,1995,211.265635947401
MNG,1995,1499.26495210763
MOZ,1995,212.086249862904
MRT,1995,1418.64664553675
MWI,1995,385.279714072363
MYS,1995,5771.35211956083
NAM,1995,2945.36226956201
NER,1995,422.523153898523
NGA,1995,1395.07488456856
NIC,1995,1234.76828254706
NLD,1995,33916.5007865382
NOR,1995,58380.568466801
NZL,1995,28020.2488667404
OMN,1995,18398.7242065917
PAK,1995,1028.96592446155
PAN,1995,5686.40439027097
PER,1995,3158.98338644792
PHL,1995,1693.80873081644
PNG,1995,2397.40045298857
POL,1995,5671.89573674798
PRT,1995,15811.7171369279
PRY,1995,4445.18978188973
QAT,1995,38526.8070714743
ROU,1995,4572.25803354276
RUS,1995,4862.646484375
SAU,1995,23876.246129794
SDN,1995,877.693298339844
SEN,1995,960.84709282163
SGP,1995,30379.8991144598
SLV,1995,2773.32529027549
SRB,1995,3012.49816736822
SVK,1995,7755.6233338553
SVN,1995,13278.7428559643
SWE,1995,35064.4138802129
TCD,1995,560.331446834029
TGO,1995,640.349913996042
THA,1995,3614.93244016732
TKM,1995,1981.94402262254
TUN,1995,2322.59207185194
TUR,1995,5577.82539654281
TZA,1995,508.840423583984
UGA,1995,441.226201168263
UKR,1995,1493.38208007813
URY,1995,9822.89680356996
USA,1995,41507.9135604158
UZB,1995,1136.35843596848
VEN,1995,3981.57269426866
VNM,1995,927.625512005765
YEM,1995,1927.42298079078
ZAF,1995,4337.29729686998
ZMB,1995,768.035201563368
ZWE,1995,1621.41919547814
AGO,1996,2099.35045384819
ALB,1996,1683.76965547424
ARE,1996,61871.367160368
ARG,1996,10352.1400002191
ARM,1996,995.728275319872
AUS,1996,40437.0941864857
AUT,1996,34301.6562151382
AZE,1996,1123.44793844504
BEL,1996,31862.6693868132
BEN,1996,793.7950526962
BFA,1996,383.973583031147
BGD,1996,552.077107138767
BGR,1996,4253.23463876922
BIH,1996,1498.00593266831
BLR,1996,1944.68700512976
BOL,1996,1904.28702147603
BRA,1996,6640.72624266152
BWA,1996,4543.2105349273
CAN,1996,32801.3018574024
CHE,1996,67284.1091695976
CHL,1996,7605.28953010603
CHN,1996,1681.62743528935
CIV,1996,1706.97650014485
CMR,1996,1077.38925202961
COD,1996,457.55178560632
COG,1996,2122.62819294837
COL,1996,4198.69126252708
CRI,1996,6871.60941046409
CUB,1996,3599.32498555978
CZE,1996,11944.7171474526
DEU,1996,32245.8608379557
DNK,1996,44331.6199637443
DOM,1996,3419.50600399521
DZA,1996,3322.95538141474
ECU,1996,4093.84154476335
EGY,1996,2133.64804177125
ESP,1996,20658.8402775701
ETH,1996,252.612985005506
FIN,1996,30883.8347237846
FRA,1996,29683.7786067651
GAB,1996,8603.00813400361
GBR,1996,34147.3459054033
GEO,1996,1187.123206219
GHA,1996,954.325387944775
GIN,1996,574.302865750492
GRC,1996,16005.9511569711
GTM,1996,2967.99357852543
HKG,1996,25551.3664004759
HND,1996,1193.38830826361
HRV,1996,7857.99236434772
HUN,1996,7725.69980358198
IDN,1996,2020.99148132509
IND,1996,654.355928429641
IRL,1996,30518.4039336362
IRN,1996,3674.0326860276
IRQ,1996,2108.82328338078
ISR,1996,26859.877460854
ITA,1996,29795.6597750915
JAM,1996,5455.19334658148
JOR,1996,3262.10615178904
JPN,1996,31046.1701544217
KAZ,1996,3583.36908423331
KEN,1996,1254.21025248674
KGZ,1996,619.667768615001
KHM,1996,511.670349597704
KOR,1996,14894.3278834104
KWT,1996,32417.9627954317
LAO,1996,782.683156535545
LBN,1996,6054.52911921482
LBR,1996,235.435058248512
LBY,1996,10891.8055687803
LKA,1996,1712.00815802791
LTU,1996,5211.10025197912
MAR,1996,1886.67224121094
MDA,1996,1425.9518091471
MDG,1996,449.6280870806
MEX,1996,8320.65295694833
MKD,1996,2889.88516353778
MLI,1996,656.777675992751
MMR,1996,222.01335977894
MNG,1996,1509.32921132514
MOZ,1996,227.198486695187
MRT,1996,1471.80330919792
MWI,1996,405.397063690478
MYS,1996,6190.46429134886
NAM,1996,2958.24060697383
NER,1996,409.039358698404
NGA,1996,1416.10189471212
NIC,1996,1288.94097201516
NLD,1996,34915.1715894675
NOR,1996,61005.8800362747
NZL,1996,28576.4399807986
OMN,1996,18639.2039411697
PAK,1996,1047.88663514614
PAN,1996,5799.88558414435
PER,1996,3186.90077024092
PHL,1996,1752.23800104559
PNG,1996,2492.07962762784
POL,1996,6012.95806433166
PRT,1996,16304.3794463959
PRY,1996,4411.3728007829
QAT,1996,39095.0108603448
ROU,1996,4764.63682106299
RUS,1996,4686.86279296875
SAU,1996,23699.1352161738
SDN,1996,908.66015625
SEN,1996,956.588791201654
SGP,1996,31349.3171805131
SLV,1996,2775.04629038695
SRB,1996,3200.76825835814
SVK,1996,8212.83193942756
SVN,1996,13674.183297426
SWE,1996,35605.4537507466
TCD,1996,547.925799466002
TGO,1996,671.50427472391
THA,1996,3766.86364433088
TKM,1996,2078.71862628194
TUN,1996,2452.90929820496
TUR,1996,5887.67309798528
TZA,1996,522.333251953125
UGA,1996,468.427898950193
UKR,1996,1355.57336425781
URY,1996,10316.2027570949
USA,1996,42575.6896936773
UZB,1996,1134.17871135102
VEN,1996,3891.57928415149
VNM,1996,998.924907248853
YEM,1996,1949.99754744654
ZAF,1996,4465.50649854807
ZMB,1996,796.018059633101
ZWE,1996,1759.94136824269
AGO,1997,2176.87757986492
ALB,1997,1495.90035328523
ARE,1997,61715.554967354
ARG,1997,11056.6881331002
ARM,1997,1039.0798243009
AUS,1997,41569.1653679391
AUT,1997,34998.0321173934
AZE,1997,1177.19685990232
BEL,1997,32991.5010116146
BEN,1997,814.901395438676
BFA,1997,397.838955257373
BGD,1997,566.271140847632
BGR,1997,3675.18080678785
BIH,1997,1974.05742700092
BLR,1997,2175.40374180154
BOL,1997,1962.8640425071
BRA,1997,6764.85764267331
BWA,1997,4809.4439184672
CAN,1997,33867.0079071879
CHE,1997,68640.0745320635
CHL,1997,8058.94228801535
CHN,1997,1819.09789302268
CIV,1997,1801.13163122133
CMR,1997,1096.69757735007
COD,1997,424.966609734203
COG,1997,2064.7536042465
COL,1997,4265.6935185646
CRI,1997,7085.98834302225
CUB,1997,3687.42530352589
CZE,1997,11886.3480904927
DEU,1997,32795.7833455165
DNK,1997,45546.5896151864
DOM,1997,3659.50819044162
DZA,1997,3297.46603361265
ECU,1997,4192.85523208483
EGY,1997,2204.66575942323
ESP,1997,21310.4311888986
ETH,1997,252.311666681832
FIN,1997,32762.1179107575
FRA,1997,30325.522871824
GAB,1997,8870.12550864019
GBR,1997,35721.6105928791
GEO,1997,1354.78352202066
GHA,1997,970.995739362631
GIN,1997,591.77353015526
GRC,1997,16501.0316491318
GTM,1997,3019.28723341593
HKG,1997,26631.7937071384
HND,1997,1420.73109649805
HRV,1997,8383.47054293443
HUN,1997,7971.80554914825
IDN,1997,2081.8416693962
IND,1997,667.598423095039
IRL,1997,33543.9942975657
IRN,1997,3679.27534912962
IRQ,1997,2478.84310444448
ISR,1997,27143.4560040151
ITA,1997,30353.3778243995
JAM,1997,5343.48049225757
JOR,1997,3280.69793184873
JPN,1997,31276.1930771989
KAZ,1997,3728.96386519689
KEN,1997,1226.19542113337
KGZ,1997,671.25000816306
KHM,1997,496.770551310941
KOR,1997,15682.2717905189
KWT,1997,32152.4367426144
LAO,1997,819.205851313643
LBN,1997,6008.75855385657
LBR,1997,449.286058616964
LBY,1997,11284.7780739062
LKA,1997,1787.41017985524
LTU,1997,5685.44901491024
MAR,1997,1828.96862792969
MDA,1997,1454.80861555923
MDG,1997,451.303199370831
MEX,1997,8770.84481553539
MKD,1997,2954.5238308875
MLI,1997,668.480326659359
MMR,1997,231.587954119212
MNG,1997,1546.08098489924
MOZ,1997,247.184945629196
MRT,1997,1381.16274883447
MWI,1997,412.4131068375
MYS,1997,6480.55649455855
NAM,1997,3004.30804359997
NER,1997,401.724988110363
NGA,1997,1420.23877961207
NIC,1997,1317.89046510399
NLD,1997,36211.6492887576
NOR,1997,63882.4765019539
NZL,1997,28790.3001245608
OMN,1997,19458.9266441148
PAK,1997,1028.99804758369
PAN,1997,6122.64663325832
PER,1997,3331.15151093297
PHL,1997,1800.25913137613
PNG,1997,2310.98773975643
POL,1997,6391.13172823376
PRT,1997,16946.086865108
PRY,1997,4496.02336469197
QAT,1997,48844.8586607766
ROU,1997,4546.66753054721
RUS,1997,4760.33935546875
SAU,1997,23406.0346643453
SDN,1997,1050.31994628906
SEN,1997,962.736689457399
SGP,1997,32835.2518506082
SLV,1997,2842.88487409077
SRB,1997,3497.55048957119
SVK,1997,8647.39434311517
SVN,1997,14400.670888341
SWE,1997,36675.7506543343
TCD,1997,559.259855835883
TGO,1997,744.126640948867
THA,1997,3614.60848543994
TKM,1997,1810.78048140778
TUN,1997,2551.55055160864
TUR,1997,6230.18622126407
TZA,1997,529.954223632813
UGA,1997,478.250663988847
UKR,1997,1326.27795410156
URY,1997,11138.8676127212
USA,1997,43936.9050018073
UZB,1997,1172.71784381569
VEN,1997,4055.48011894001
VNM,1997,1064.77802859908
YEM,1997,1987.6265785116
ZAF,1997,4527.04992403877
ZMB,1997,805.53240180321
ZWE,1997,1773.50690066801
AGO,1998,2203.98692701325
ALB,1998,1630.43874131845
ARE,1998,57355.7858290488
ARG,1998,11348.2022124673
ARM,1998,1128.09888845227
AUS,1998,43081.7201718179
AUT,1998,36180.7490571265
AZE,1998,1282.68413749503
BEL,1998,33566.9875919507
BEN,1998,821.459971433599
BFA,1998,415.273513470241
BGD,1998,584.448175174047
BGR,1998,3839.97681613318
BIH,1998,2262.0326315401
BLR,1998,2368.78330877851
BOL,1998,2025.50334651632
BRA,1998,6687.49446621217
BWA,1998,4724.93670942028
CAN,1998,34894.6134264056
CHE,1998,70510.0256437591
CHL,1998,8287.45061096547
CHN,1998,1944.43719705771
CIV,1998,1808.42289027986
CMR,1998,1118.50819963079
COD,1998,406.859287635037
COG,1998,2095.34403570595
